file,emotion,text
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F003.wav,e1,YES . HE FINALLY PROPOSED I'M GETTING MARRIED .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F004.wav,e1,I KNOW I'M SO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F005.wav,e1,THANK YOU {LG} .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F006.wav,e1,YOU THINK {LG} .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F007.wav,e1,WELL ACTUALLY WE WERE JUST TALKING ABOUT TODAY  AND I DON'T REALLY WANT TO DO LIKE  THE TRADITIONAL CHURCH THING YOU KNOW . SO WE ARE GOING TO GET MARRIED  IN . THE MEADOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F009.wav,e1,WE'RE . GOING TO GET MARRIED IN THE MIDDLE OF A MEADOW {LG} .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F010.wav,e1,EVERYBODY'S GOING TO COME UP WE'RE GOING TO STAY IN ALL THE PRETTY CABINS UP THERE AND . UM EVERYBODY'S GOING TO HAVE  YOU KNOW . REALLY FLOWERY SORT OF . NATUREY STUFF .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F011.wav,e1,SO PRETTY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F012.wav,e1,VERY MIDSUMMER NIGHT'S WEDDING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F013.wav,e1,THANKS . THANKS A LOT YOU'RE REALLY HELPING THE EXCITEMENT HERE I HOPE NO ONE DIES .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F014.wav,e1,OKEY WELL WELL YOU KNOW WHAT I WAS HOPING THAT YOU WOULD HELP .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F015.wav,e1,PLAN . EVERYTHING . SO THEN YOU CAN MAKE SURE THAT NO ONE GETS ATTACKED BY BEARS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F016.wav,e1,YEAH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F017.wav,e1,REALLY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F018.wav,e1,OKAY IT'S GOING TO BE IN LIKE  SIX MONTHS SO WE DON'T HAVE A REALLY LONG TIME .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F034.wav,e1,THROW IN A LITTLE  LITTLE UH  TRIM  IN YELLOW . MAYBE SOME YELLOW FLOWERS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F036.wav,e1,YES .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F038.wav,e1,BECAUSE YOU'RE GOING TO TAKE CARE OF EVERYTHING YOU'RE GOING TO THINK OF ALL THE DETAILS THAT I  FORGET .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F040.wav,e1,HA HA HA .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F041.wav,e1,HA HA .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F042.wav,e1,JUST COULDN'T BE . ANY COOLER .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F043.wav,e1,I KNOW I'VE . BEEN WAITING FOREVER I CAN'T  BELIEVE IT'S FINALLY HAPPENING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F044.wav,e1,YOU DON'T LOOK LIKE YOU'RE GOING TO FAINT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F045.wav,e1,SO SO WHEN ARE YOU GETTING MARRIED MR EXCITED .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F047.wav,e1,YOU HAVEN'T RUINED IT YET .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F048.wav,e1,YOU REALLY LIKE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F050.wav,e1,YOU COULD MAKE HER  THAT EXCITED  YOU REALLY LIKE HER YOU GUYS HAVE BEEN TOGETHER FOR A REALLY LONG TIME NOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F051.wav,e1,{LG} THAT'S MORE THAN I NEEDED TO KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F052.wav,e1,{LG} .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M000.wav,e0,WHAT . YOU SEEM SO EXCITED .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M001.wav,e0,UH YOU GOT A NEW CAR A NEW HOUSE UH A . DOG .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M003.wav,e1,HOLY  SHIT THAT'S AMAZING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M004.wav,e1,CONGRATULATIONS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M005.wav,e1,I'M INVITED RIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M014.wav,e1,YEAH I'LL HELP PLAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M018.wav,e0,WHY NOT BROWNS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M019.wav,e0,IT'S A . LIGHT BROWN TANISH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M020.wav,e0,I . JUST THINK BROWNS ARE REALLY WHAT YOU WANT TO GO WITH I MEAN . I  THINK THERE'S MORE CONTRAST BETWEEN . BROWN AND GREEN THAN THERE IS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M021.wav,e0,I KNOW BUT YOU JUST ASKED ME TO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M027.wav,e0,OKAY FINE  SO GREEN AND WHAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M028.wav,e0,BLUE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M029.wav,e0,OKAY FINE . GREENS AND BLUES .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M030.wav,e0,GREENS AND BLUES AND MAYBE A LITTLE LIGHT YELLOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M031.wav,e0,YEAH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M032.wav,e0,OKAY THAT  SOUNDS GOOD . UM AND UH WE'RE GOING TO GET LIKE A FIVE . UH STORY CAKE  RIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M033.wav,e0,I MEAN YOU KNOW YOU'RE GOING TO HAVE AT LEAST LIKE . TWO HUNDRED AND FIFTY PEOPLE COME . SO . WE'RE GOING TO NEED YOU KNOW  JUST A HUGE BUFFET .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M034.wav,e0,FRIED CHICKEN . MASHED POTATOES .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M035.wav,e0,WELL I CAN'T BE IN CHARGE OF THIS I MEAN I GOT THINGS I GOT TO . DO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M036.wav,e1,WELL THIS IS REALLY EXCITING I MEAN . I JUST I COULDN'T BE HAPPIER RIGHT NOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M037.wav,e1,I'M . THRILLED . GOD .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M038.wav,e1,JUST . ECSTATIC I CAN'T BELIEVE YOU'RE MY BEST FRIEND .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M039.wav,e1,YOU'RE MY BEST FRIEND WE'RE GROWING UP  AND NOW YOU'RE GETTING MARRIED . THAT'S . AMAZING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M040.wav,e1,WOW . I JUST . I I . I  FEEL LIKE I'M GOING TO FAINT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M041.wav,e1,I'M SO . ALL THE BLOOD .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M042.wav,e1,HAS JUST RUSHED TO MY HEAD AND I  AND I  MEAN HONESTLY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M043.wav,e1,I'M GETTING A LITTLE WEAK IN THE KNEES .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M047.wav,e0,I DON'T KNOW OKAY I MEAN GOSH  THERE'S JUST LOOK . THERE'S A LOT OF PRESSURE IN GETTING MARRIED OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F000.wav,e0,THAT'S HELPFUL .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F005.wav,e2,I'M REALLY GOOD AT WHAT I DO I JUST DON'T KNOW HOW TO MAKE SOMEONE ELSE SEE THAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F006.wav,e2,WHAT . WHO SAYS THAT BANANAS DON'T GROW OVERNIGHT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F008.wav,e2,YEAH BUT YOU WEREN'T UNEMPLOYED FOR THREE YEARS TRYING TO FIND ANY JOB I MEAN AT THIS POINT I'M GOING TO GO . DRIVE A CAB OR . YOU KNOW  WORK AT THE GAS STATION OR SOMETHING I DON'T EVEN I DON'T KNOW WHAT TO DO ANYMORE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F011.wav,e2,CLEARLY EVERYTHING YOU'RE DOING IS COMPLETELY WRONG .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F013.wav,e2,I DON'T EVEN I MEAN  YOU HAVE TO HAVE SOME KIND OF AN IDEA SOMETHING YOU COULD POSSIBLY THROW OUT THERE THAT I COULD MAYBE USE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F014.wav,e2,I MEAN . IT'S NOT LIKE THIS IS AN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F015.wav,e2,EXTREME REQUEST I  WANT TO FIND A JOB EVERYBODY WANTS TO FIND A JOB IT'S REALLY NOT THAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F016.wav,e2,OKAY  OKAY FINE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F017.wav,e2,OKEY  SO I'M DOING SOMETHING WRONG WHAT AM I DOING WRONG .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F018.wav,e2,I'M REALLY GOOD AT WHAT I DO I'M SMART I'M TRAINED  I HAVE THE EDUCATION I'M TALENTED I . CANNOT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F025.wav,e2,WELL . YOU JUST  YOU'RE DOING SOMETHING WRONG .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F030.wav,e2,WHAT'S MY PROBLEM . WHAT'S MY PROBLEM I DON'T HAVE A JOB .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F031.wav,e2,I THOUGHT  I WAS PRETTY CLEAR ABOUT WHAT THE  PROBLEM WAS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M001.wav,e0,WELL I GUESS YOU'RE NOT TRYING HARD ENOUGH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M002.wav,e0,JUST  I DON'T KNOW . MAYBE YOU'RE NOT SMART ENOUGH .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M003.wav,e0,I MEAN I DON'T KNOW JUST GO OUT AND KEEP  TRYING JUST .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M004.wav,e0,I DON'T . KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M005.wav,e0,HEY  LOOK . I MEAN YOU KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M006.wav,e0,LOOK  BANANAS DON'T GROW OVERNIGHT OKAY .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M007.wav,e0,YOU NEED . THAT TIME .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M008.wav,e0,YOU KNOW YOU NEED TO JUST  YOU NEED . I MEAN IT TAKES TIME TO GET A GOOD JOB I MEAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M009.wav,e0,LOOK AT ME LIKE YOU KNOW  I MEAN HEY I IT TOOK ME YOU KNOW LIKE SIX YEARS TO GET WHERE I AM NOW I MEAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M013.wav,e0,I MEAN . WELL I MEAN I DON'T KNOW IT DOESN'T REALLY AFFECT MY LIFE YOU KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M014.wav,e0,YEAH I UNDERSTAND BUT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M015.wav,e0,I DON'T KNOW WELL LIKE I DON'T KNOW I MEAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M016.wav,e0,CLEARLY  CLE  CLEARLY YOU'RE DOING SOMETHING WRONG .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M017.wav,e0,CAUSE IF YOU'VE BEEN LOOKING  YOU'VE BEEN APPLYING FOR JOBS FOR THREE YEARS  AND .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M018.wav,e0,ARE YOU I MEAN DO . YOU LIKE GET DRESSED UP AND EVERYTHING WHEN YOU  GO . TO THE JOB INTERVIEW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M019.wav,e0,AND YOU LIKE . YOU KNOW . YOU SHAVE YOUR LEGS AND EVERYTHING .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M020.wav,e0,AND I WANT I MEAN YOU KNOW YOU'VE GOT TO LIKE  DO YOUR HAIR I MEAN I DON'T KNOW IT'S LIKE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M021.wav,e0,YOU KNOW WHAT I MEAN YOU KNOW IT'S LIKE  THEY SAY  PRESENTATION IS LIKE EIGHTY PERCENT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M022.wav,e0,OR SOME SOME LARGE PERCENT OF . OF . SUCCESS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M023.wav,e0,BECAUSE I DON'T KNOW I MEAN JUST  YOU KNOW JUST KEEP . KEEP . KEEP  AT IT . KEEP . TRYING  GO .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M026.wav,e0,HEY I'D LOVE TO HELP YOU BUT I YOU DON'T HAVE  THE KIND OF TRAINING . THAT I .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M028.wav,e0,WELL  YOU'VE GOT TO START SOMEWHERE I MEAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M030.wav,e0,I DON'T KNOW IT'S LIKE I'M  TRYING TO BE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M031.wav,e0,I'M TRYING TO BE HELPFUL .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M033.wav,e0,I'M TRYING TO WATCH . TV .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F004.wav,e2,LOST IT JUST LIKE . I MEAN .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F005.wav,e2,IT'S NOT LIKE IT JUST  DISAPPEARED INTO THIN AIR SOMEBODY WASN'T PAYING ATTENTION .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F006.wav,e2,BECAUSE MY BAG WAS VERY EASY TO KEEP TRACK OF IT'S GOT BIG YOU KNOW . RAINBOW COLORED  CRAP ALL OVER IT AND NO ONE WAS PAYING ATTENTION BECAUSE NOW IT'S JUST GONE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F008.wav,e2,NO NO I HEARD I HEARD WHAT YOU SAID .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F009.wav,e2,YOU'RE KIDDING ME RIGHT  YOU'RE GOING TO GIVE ME FIFTY DOLLARS  TO COMPLETELY COVER . MY BAG . EVERYTHING THAT WAS IN IT THE INCONVENIENCE THAT I'VE GONE THROUGH I PAID FOR MY TICKET ALL I EXPECT IS TO SAFELY GET TO MY DESTINATION WITH MY STUFF . IS THAT SO MUCH TO ASK . I MEAN I REALLY DON'T THINK THAT'S THAT BIG A DEAL TO ASK YOU GUYS TO . HAVE MY BAG IN THE PLACE WHERE I LEAVE AND THEN PUT MY BAG WHERE I END UP .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F010.wav,e2,YEAH WELL THAT'S GOT EVERYTHING I HAVE IN IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F011.wav,e2,LOOK . FIFTY DOLLARS IS UNACCEPTABLE MY BAG ITSELF COST OVER A HUNDRED AND FIFTY DOLLARS YOU CAN'T JUST GIVE ME FIFTY DOLLAR . GIFT CERTIFICATE  TO PERCOES OR WHATEVER THE HELL . AND THEN SEND ME OFF LIKE THAT'S THAT'S GOOD ENOUGH LIKE THAT'S ALL I NEEDED WAS FIFTY DOLLARS MY BAG IS WORTH MORE THAN THAT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F012.wav,e2,I EXPECT YOUR AIRLINE  WHO WAS RESPONSIBLE FOR MY BAG . TO GIVE ME . THE EQUIVALENT OF THE BAG AND ALL OF THE THINGS IN IT .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F013.wav,e2,I DIDN'T SIGN ANYTHING  I DIDN'T SIGN ANYTHING AND YOU PEOPLE HAVE GOT TO MAKE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F014.wav,e2,YOU HAVE TO MAKE AMENDS FOR WHAT YOU DID FOR LOSING MY BAG AND ALL OF MY STUFF  FIFTY DOLLARS IS UNACCEPTABLE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F015.wav,e2,NO NO I DON'T KNOW  YOU KNOW WHAT I'M GOING TO CALL MY LAWYER YOU KNOW WHAT THAT'S WHAT I'M GOING TO DO I'M GOING TO CALL MY LAWYER AND HAVE HIM GET DOWN HERE AND EXPLAIN TO YOU THAT THIS IS AN UNACCEPTABLE OPTION .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F016.wav,e2,I WANT TO TALK TO YOUR SUPERVISOR .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F017.wav,e2,I'VE HAD  ENOUGH  I WANT TO TALK TO NO NO . UNACCEPTABLE I WANT TO YOUR SUPERVISOR I AM DONE WITH THIS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F018.wav,e2,REALLY YOU DON'T WORK FOR ANYBODY . IT'S JUST YOU .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F019.wav,e2,OKAY WELL I WANT TO CALL WHOEVER YOU REPORT TO WHOEVER YOUR BOSS IS BECAUSE I HAVE HAD ENOUGH WITH THIS AIRLINE AND I AM  FINISHED . WAITING FOR MY  FIFTY DOLLAR GIFT CERTIFICATE .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F000.wav,e3,THANKS .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F001.wav,e3,YOU KNOW IT'S JUST . I JUST YOU KNOW I MEAN IT JUST HAPPENED I JUST . LIKE I JUST KEEP EXPECTING HIM TO WALK IN YOU KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F002.wav,e3,I JUST I JUST THOUGHT HE WOULD HAVE LONGER YOU KNOW BECAUSE I'M . I MEAN WHEN HE FOUND OUT HE WAS SICK . WE . KNEW THAT WASN'T GOOD BUT I JUST . I JUST THOUGHT THAT IT WOULD . TAKE  LONGER YOU KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F003.wav,e3,YEAH I KNOW I . KNOW .
/home/hanakawa/test/interspeech21_emotion/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F004.wav,e3,YEAH I KNOW  BUT . I'D RATHER HAVE HIM HERE WITH . ME YOU KNOW . IT'S  JUST NOT FAIR I MEAN HE HE  DIDN'T GET TO DO LIKE . ANYTHING I MEAN HE WAS .
